strain_entity_id,outer_fold,control_type,seed,replicate,cosine_TRUE_control,embedding_displacement,l2_distance,fold_matched_lineage95_encoder,phenotype_labels_used,encoder_retrained,encoder_finetuned
STRAIN_000015,5,GLOBAL_CONTIG,42,1,0.5906471014022827,0.4093528985977173,0.9048235416412354,True,False,False,False
STRAIN_000015,5,GLOBAL_CONTIG,142,2,0.5549271106719971,0.44507288932800293,0.9434753656387329,True,False,False,False
STRAIN_000015,5,GLOBAL_CONTIG,242,3,0.5615555047988892,0.43844449520111084,0.9364234805107117,True,False,False,False
STRAIN_000015,5,GLOBAL_CONTIG,342,4,0.5536699295043945,0.44633007049560547,0.9448069334030151,True,False,False,False
STRAIN_000015,5,GLOBAL_CONTIG,442,5,0.5774231553077698,0.4225768446922302,0.9193224310874939,True,False,False,False
STRAIN_000017,5,GLOBAL_CONTIG,42,1,0.5139777064323425,0.48602229356765747,0.9859232306480408,True,False,False,False
STRAIN_000017,5,GLOBAL_CONTIG,142,2,0.49620378017425537,0.5037962198257446,1.0037890672683716,True,False,False,False
STRAIN_000017,5,GLOBAL_CONTIG,242,3,0.5273513793945312,0.47264862060546875,0.9722640514373779,True,False,False,False
STRAIN_000017,5,GLOBAL_CONTIG,342,4,0.4972119629383087,0.5027880370616913,1.002784252166748,True,False,False,False
STRAIN_000017,5,GLOBAL_CONTIG,442,5,0.5504763126373291,0.4495236873626709,0.9481810331344604,True,False,False,False
STRAIN_000028,5,GLOBAL_CONTIG,42,1,0.4603675603866577,0.5396324396133423,1.0388766527175903,True,False,False,False
STRAIN_000028,5,GLOBAL_CONTIG,142,2,0.4934839904308319,0.5065160095691681,1.0064948797225952,True,False,False,False
STRAIN_000028,5,GLOBAL_CONTIG,242,3,0.48986560106277466,0.5101343989372253,1.010083556175232,True,False,False,False
STRAIN_000028,5,GLOBAL_CONTIG,342,4,0.48760056495666504,0.512399435043335,1.0123234987258911,True,False,False,False
STRAIN_000028,5,GLOBAL_CONTIG,442,5,0.4916442632675171,0.5083557367324829,1.0083210468292236,True,False,False,False
STRAIN_000029,5,GLOBAL_CONTIG,42,1,0.5496078729629517,0.45039212703704834,0.9490965604782104,True,False,False,False
STRAIN_000029,5,GLOBAL_CONTIG,142,2,0.5247218608856201,0.4752781391143799,0.9749647378921509,True,False,False,False
STRAIN_000029,5,GLOBAL_CONTIG,242,3,0.5273227095603943,0.4726772904396057,0.9722933769226074,True,False,False,False
STRAIN_000029,5,GLOBAL_CONTIG,342,4,0.5831212997436523,0.41687870025634766,0.9131031632423401,True,False,False,False
STRAIN_000029,5,GLOBAL_CONTIG,442,5,0.617146372795105,0.382853627204895,0.875046968460083,True,False,False,False
STRAIN_000033,5,GLOBAL_CONTIG,42,1,0.5358542799949646,0.4641457200050354,0.9634788632392883,True,False,False,False
STRAIN_000033,5,GLOBAL_CONTIG,142,2,0.542052149772644,0.45794785022735596,0.957024335861206,True,False,False,False
STRAIN_000033,5,GLOBAL_CONTIG,242,3,0.5450403690338135,0.4549596309661865,0.9538969397544861,True,False,False,False
STRAIN_000033,5,GLOBAL_CONTIG,342,4,0.5103957653045654,0.48960423469543457,0.9895496964454651,True,False,False,False
STRAIN_000033,5,GLOBAL_CONTIG,442,5,0.5356646776199341,0.4643353223800659,0.9636756181716919,True,False,False,False
