strain_entity_id,outer_fold,control_type,replicate,seed,cosine_true_control,embedding_displacement,l2_distance,embedding_dimension,fold_matched_encoder,phenotype_labels_used,encoder_retrained,encoder_finetuned
STRAIN_000001,3,TIGHTBLOCK50,1,42,0.9756414890289307,0.024358510971069336,0.2207191288471222,128,True,False,False,False
STRAIN_000001,3,TIGHTBLOCK50,2,142,0.9681407809257507,0.03185921907424927,0.2524248957633972,128,True,False,False,False
STRAIN_000001,3,TIGHTBLOCK50,3,242,0.9769093990325928,0.023090600967407227,0.21489834785461426,128,True,False,False,False
STRAIN_000001,3,TIGHTBLOCK50,4,342,0.9737662672996521,0.0262337327003479,0.22905775904655457,128,True,False,False,False
STRAIN_000001,3,TIGHTBLOCK50,5,442,0.9737550616264343,0.026244938373565674,0.22910648584365845,128,True,False,False,False
STRAIN_000031,3,TIGHTBLOCK50,1,42,0.9915848970413208,0.0084151029586792,0.12973196804523468,128,True,False,False,False
STRAIN_000031,3,TIGHTBLOCK50,2,142,0.9917922019958496,0.00820779800415039,0.12812338769435883,128,True,False,False,False
STRAIN_000031,3,TIGHTBLOCK50,3,242,0.9922701120376587,0.007729887962341309,0.12433731555938721,128,True,False,False,False
STRAIN_000031,3,TIGHTBLOCK50,4,342,0.9930957555770874,0.006904244422912598,0.1175086572766304,128,True,False,False,False
STRAIN_000031,3,TIGHTBLOCK50,5,442,0.9925768375396729,0.0074231624603271484,0.12184566259384155,128,True,False,False,False
STRAIN_000040,3,TIGHTBLOCK50,1,42,0.987241268157959,0.012758731842041016,0.15974204242229462,128,True,False,False,False
STRAIN_000040,3,TIGHTBLOCK50,2,142,0.988864541053772,0.011135458946228027,0.14923419058322906,128,True,False,False,False
STRAIN_000040,3,TIGHTBLOCK50,3,242,0.9868985414505005,0.013101458549499512,0.16187366843223572,128,True,False,False,False
STRAIN_000040,3,TIGHTBLOCK50,4,342,0.9907074570655823,0.009292542934417725,0.13632723689079285,128,True,False,False,False
STRAIN_000040,3,TIGHTBLOCK50,5,442,0.9913527965545654,0.00864720344543457,0.13150782883167267,128,True,False,False,False
STRAIN_000044,3,TIGHTBLOCK50,1,42,0.9888278841972351,0.011172115802764893,0.14948052167892456,128,True,False,False,False
STRAIN_000044,3,TIGHTBLOCK50,2,142,0.9940124154090881,0.005987584590911865,0.10943146795034409,128,True,False,False,False
STRAIN_000044,3,TIGHTBLOCK50,3,242,0.9922115802764893,0.007788419723510742,0.12480729818344116,128,True,False,False,False
STRAIN_000044,3,TIGHTBLOCK50,4,342,0.9881585836410522,0.011841416358947754,0.15389223396778107,128,True,False,False,False
STRAIN_000044,3,TIGHTBLOCK50,5,442,0.987259566783905,0.01274043321609497,0.15962781012058258,128,True,False,False,False
STRAIN_000083,3,TIGHTBLOCK50,1,42,0.9709041714668274,0.029095828533172607,0.2412296086549759,128,True,False,False,False
STRAIN_000083,3,TIGHTBLOCK50,2,142,0.9772794246673584,0.0227205753326416,0.2131694257259369,128,True,False,False,False
STRAIN_000083,3,TIGHTBLOCK50,3,242,0.9673054218292236,0.03269457817077637,0.2557130753993988,128,True,False,False,False
STRAIN_000083,3,TIGHTBLOCK50,4,342,0.9753368496894836,0.024663150310516357,0.22209560871124268,128,True,False,False,False
STRAIN_000083,3,TIGHTBLOCK50,5,442,0.9867565035820007,0.013243496417999268,0.1627483367919922,128,True,False,False,False
STRAIN_000090,3,TIGHTBLOCK50,1,42,0.9891020655632019,0.010897934436798096,0.14763407409191132,128,True,False,False,False
STRAIN_000090,3,TIGHTBLOCK50,2,142,0.9915021657943726,0.008497834205627441,0.13036739826202393,128,True,False,False,False
STRAIN_000090,3,TIGHTBLOCK50,3,242,0.9876798391342163,0.012320160865783691,0.1569720208644867,128,True,False,False,False
STRAIN_000090,3,TIGHTBLOCK50,4,342,0.9858397245407104,0.01416027545928955,0.16828738152980804,128,True,False,False,False
STRAIN_000090,3,TIGHTBLOCK50,5,442,0.9912492036819458,0.0087507963180542,0.1322929561138153,128,True,False,False,False
STRAIN_000095,3,TIGHTBLOCK50,1,42,0.9655038714408875,0.03449612855911255,0.26266396045684814,128,True,False,False,False
STRAIN_000095,3,TIGHTBLOCK50,2,142,0.9712700843811035,0.028729915618896484,0.23970834910869598,128,True,False,False,False
STRAIN_000095,3,TIGHTBLOCK50,3,242,0.9687955379486084,0.0312044620513916,0.24981814622879028,128,True,False,False,False
STRAIN_000095,3,TIGHTBLOCK50,4,342,0.9684634804725647,0.0315365195274353,0.25114357471466064,128,True,False,False,False
STRAIN_000095,3,TIGHTBLOCK50,5,442,0.9619691371917725,0.03803086280822754,0.2757929861545563,128,True,False,False,False
STRAIN_000099,3,TIGHTBLOCK50,1,42,0.9920769333839417,0.00792306661605835,0.12588180601596832,128,True,False,False,False
STRAIN_000099,3,TIGHTBLOCK50,2,142,0.993389368057251,0.0066106319427490234,0.11498425900936127,128,True,False,False,False
STRAIN_000099,3,TIGHTBLOCK50,3,242,0.992847204208374,0.0071527957916259766,0.11960556358098984,128,True,False,False,False
STRAIN_000099,3,TIGHTBLOCK50,4,342,0.993445873260498,0.006554126739501953,0.11449099332094193,128,True,False,False,False
STRAIN_000099,3,TIGHTBLOCK50,5,442,0.9940721988677979,0.0059278011322021484,0.10888248682022095,128,True,False,False,False
STRAIN_000106,3,TIGHTBLOCK50,1,42,0.9926613569259644,0.0073386430740356445,0.12114965170621872,128,True,False,False,False
STRAIN_000106,3,TIGHTBLOCK50,2,142,0.9923474788665771,0.0076525211334228516,0.12371304631233215,128,True,False,False,False
STRAIN_000106,3,TIGHTBLOCK50,3,242,0.990589439868927,0.009410560131072998,0.13718995451927185,128,True,False,False,False
STRAIN_000106,3,TIGHTBLOCK50,4,342,0.9917704463005066,0.008229553699493408,0.1282930225133896,128,True,False,False,False
STRAIN_000106,3,TIGHTBLOCK50,5,442,0.991619884967804,0.008380115032196045,0.12946070730686188,128,True,False,False,False
STRAIN_000108,3,TIGHTBLOCK50,1,42,0.9869881272315979,0.0130118727684021,0.16131871938705444,128,True,False,False,False
STRAIN_000108,3,TIGHTBLOCK50,2,142,0.987618088722229,0.012381911277770996,0.15736526250839233,128,True,False,False,False
STRAIN_000108,3,TIGHTBLOCK50,3,242,0.9882417917251587,0.011758208274841309,0.15335048735141754,128,True,False,False,False
STRAIN_000108,3,TIGHTBLOCK50,4,342,0.988760232925415,0.011239767074584961,0.14993196725845337,128,True,False,False,False
STRAIN_000108,3,TIGHTBLOCK50,5,442,0.9888490438461304,0.011150956153869629,0.14933836460113525,128,True,False,False,False
STRAIN_000110,3,TIGHTBLOCK50,1,42,0.9945446252822876,0.005455374717712402,0.10445421189069748,128,True,False,False,False
STRAIN_000110,3,TIGHTBLOCK50,2,142,0.9946972727775574,0.005302727222442627,0.10298258811235428,128,True,False,False,False
STRAIN_000110,3,TIGHTBLOCK50,3,242,0.9940988421440125,0.005901157855987549,0.10863843560218811,128,True,False,False,False
STRAIN_000110,3,TIGHTBLOCK50,4,342,0.9949477314949036,0.0050522685050964355,0.10052165389060974,128,True,False,False,False
STRAIN_000110,3,TIGHTBLOCK50,5,442,0.9949089288711548,0.005091071128845215,0.10090721398591995,128,True,False,False,False
STRAIN_000112,3,TIGHTBLOCK50,1,42,0.9868080615997314,0.013191938400268555,0.16243098676204681,128,True,False,False,False
STRAIN_000112,3,TIGHTBLOCK50,2,142,0.9875366687774658,0.01246333122253418,0.15788127481937408,128,True,False,False,False
STRAIN_000112,3,TIGHTBLOCK50,3,242,0.9853623509407043,0.014637649059295654,0.1711001992225647,128,True,False,False,False
STRAIN_000112,3,TIGHTBLOCK50,4,342,0.987128496170044,0.012871503829956055,0.1604461371898651,128,True,False,False,False
STRAIN_000112,3,TIGHTBLOCK50,5,442,0.9870641231536865,0.012935876846313477,0.16084668040275574,128,True,False,False,False
STRAIN_000124,3,TIGHTBLOCK50,1,42,0.9925137758255005,0.007486224174499512,0.1223609670996666,128,True,False,False,False
STRAIN_000124,3,TIGHTBLOCK50,2,142,0.9927381277084351,0.007261872291564941,0.12051430344581604,128,True,False,False,False
STRAIN_000124,3,TIGHTBLOCK50,3,242,0.9937368631362915,0.006263136863708496,0.11192101985216141,128,True,False,False,False
STRAIN_000124,3,TIGHTBLOCK50,4,342,0.9917948246002197,0.008205175399780273,0.12810249626636505,128,True,False,False,False
STRAIN_000124,3,TIGHTBLOCK50,5,442,0.9916003346443176,0.008399665355682373,0.12961193919181824,128,True,False,False,False
STRAIN_000127,3,TIGHTBLOCK50,1,42,0.9932926893234253,0.006707310676574707,0.1158212348818779,128,True,False,False,False
STRAIN_000127,3,TIGHTBLOCK50,2,142,0.994268536567688,0.005731463432312012,0.10706532746553421,128,True,False,False,False
STRAIN_000127,3,TIGHTBLOCK50,3,242,0.9929791688919067,0.007020831108093262,0.11849649995565414,128,True,False,False,False
STRAIN_000127,3,TIGHTBLOCK50,4,342,0.9917334318161011,0.008266568183898926,0.12858080863952637,128,True,False,False,False
STRAIN_000127,3,TIGHTBLOCK50,5,442,0.9917649030685425,0.00823509693145752,0.12833523750305176,128,True,False,False,False
STRAIN_000131,3,TIGHTBLOCK50,1,42,0.9936067461967468,0.006393253803253174,0.11307799071073532,128,True,False,False,False
STRAIN_000131,3,TIGHTBLOCK50,2,142,0.9936936497688293,0.006306350231170654,0.11230587214231491,128,True,False,False,False
STRAIN_000131,3,TIGHTBLOCK50,3,242,0.9919078350067139,0.008092164993286133,0.12721820175647736,128,True,False,False,False
STRAIN_000131,3,TIGHTBLOCK50,4,342,0.9935817718505859,0.0064182281494140625,0.11329825967550278,128,True,False,False,False
STRAIN_000131,3,TIGHTBLOCK50,5,442,0.9939200282096863,0.006079971790313721,0.11027313768863678,128,True,False,False,False
STRAIN_000133,3,TIGHTBLOCK50,1,42,0.9870761036872864,0.012923896312713623,0.16077259182929993,128,True,False,False,False
STRAIN_000133,3,TIGHTBLOCK50,2,142,0.9861387014389038,0.013861298561096191,0.16650159657001495,128,True,False,False,False
STRAIN_000133,3,TIGHTBLOCK50,3,242,0.9850939512252808,0.014906048774719238,0.17266173660755157,128,True,False,False,False
STRAIN_000133,3,TIGHTBLOCK50,4,342,0.9843344688415527,0.015665531158447266,0.17700622975826263,128,True,False,False,False
STRAIN_000133,3,TIGHTBLOCK50,5,442,0.9863907098770142,0.01360929012298584,0.16498057544231415,128,True,False,False,False
STRAIN_000150,3,TIGHTBLOCK50,1,42,0.9867120981216431,0.013287901878356934,0.16302086412906647,128,True,False,False,False
STRAIN_000150,3,TIGHTBLOCK50,2,142,0.9858790636062622,0.014120936393737793,0.16805334389209747,128,True,False,False,False
